ipo_firm,year,originality,generality
Acusphere Inc,2000,0.14972222222222215,0.0
Acusphere Inc,2001,0.7041666666666666,0.37244897959183676
Acusphere Inc,2002,0.3069719042663892,0.44887586190033746
Acusphere Inc,2003,0.3215017361111111,0.24666666666666665
Acusphere Inc,2004,0.4773662551440329,0.1541950113378685
Acusphere Inc,2005,0.5458019380996404,0.5130867346938776
Acusphere Inc,2006,0.0,0.6666666666666667
Acusphere Inc,2007,0.0,0.0
Acusphere Inc,2008,0.597107438016529,0.0
Acusphere Inc,2011,0.3803924772523389,0.09042236763831046
Acusphere Inc,2013,0.26004421376393705,0.0
Acusphere Inc,2014,0.4615912208504802,0
Adamas Pharmaceuticals Inc,2008,0.4917817225509532,0
Adamas Pharmaceuticals Inc,2009,0.1527777777777779,0.0
Adamas Pharmaceuticals Inc,2010,0.4444444444444444,0.0
Adamas Pharmaceuticals Inc,2011,0.37378099173553714,0.0
Adamas Pharmaceuticals Inc,2012,0.2820266381345928,0.014991181657848327
Adamas Pharmaceuticals Inc,2013,0.21978644432672406,0.0
Adamas Pharmaceuticals Inc,2014,0.021557093425605536,0.0
Adamas Pharmaceuticals Inc,2015,0.0,0.0
Adams Golf Inc,1994,0.21875,0.09972299168975085
Adams Golf Inc,1995,0.0,0.0
Adams Golf Inc,1996,0.0,0.0
Adams Golf Inc,1998,0.0,0.0
Adams Golf Inc,1999,0.0,0.0
Adams Golf Inc,2000,0.0,0
Adams Golf Inc,2001,0.0,0.0
Adams Golf Inc,2002,0.21760000000000002,0.0
Adams Golf Inc,2004,0.0,0.0
Adams Golf Inc,2006,0.1083984375,0.19526627218934905
Adams Golf Inc,2007,0.0,0.0
Adams Golf Inc,2008,0.0,0
Adams Golf Inc,2009,0.12740740740740739,0.0
Adams Golf Inc,2010,0.0,0.0
Adams Golf Inc,2011,0.0,0.0
Adams Golf Inc,2012,0.0,0.0
Adaptec,1992,0.0,0.625
Adaptec,1993,0.625,0.5
Adaptec,1995,0.0,0.11284722222222221
Adaptec,1996,0.40213151927437646,0.3724127640036731
Adaptec,1997,0.2969969964278692,0.29018801590301024
Adaptec,1998,0.25262503275158504,0.26745024352341445
Adaptec,1999,0.2942908988892814,0.3054841237318366
Adaptec,2000,0.2568274867052116,0.2900637359816733
Adaptec,2001,0.2829524140762098,0.2951043681865791
Adaptec,2002,0.21594142636476588,0.2637070836438103
Adaptec,2003,0.19384043938064138,0.2535877709773154
Adaptec,2004,0.22905563487829475,0.17339320037953956
Adaptec,2005,0.2829520909550287,0.21080746761290836
Adaptec,2006,0.29525921825097806,0.1963235562740546
Adaptec,2007,0.2362384435118051,0.11554245872694194
Adaptec,2008,0.16229048600959992,0.14656944444444445
Adaptec,2009,0.28852661045685013,0.14772727272727273
Adaptec,2010,0.2018574144651684,0.16331349206349208
Adaptec,2011,0.23111111111111104,0.0
Adaptive Solutions Inc,1993,0.5599999999999999,0.0
Adaptive Solutions Inc,1994,0.375,0.5
Adaptive Solutions Inc,1996,0.2222222222222222,0.4422743055555555
ADCO Technologies,1993,0.537548739486561,0.6474203601108033
ADCO Technologies,1994,0.29888888888888876,0.34693877551020413
ADCO Technologies,1995,0.4444444444444444,0.25
ADCO Technologies,1996,0.3945578231292518,0
ADCO Technologies,1999,0.7289814814814815,0.39057239057239057
ADCO Technologies,2000,0.6647325102880658,0.638888888888889
ADCO Technologies,2001,0.5419329388560157,0.4722222222222222
ADCO Technologies,2002,0.5878125,0.19333333333333333
ADCO Technologies,2003,0.31398897007362625,0.0
ADCO Technologies,2004,0.7057193247669438,0.5474537037037037
ADCO Technologies,2005,0.7244897959183674,0.625
ADCO Technologies,2006,0.8099173553719008,0.6111111111111112
ADCO Technologies,2009,0.5817263544536272,0
ADCO Technologies,2011,0.2902650316745483,0.25925925925925924
ADCO Technologies,2012,0.4025306285906434,0.29273014233241507
ADCO Technologies,2013,0.36777873156876734,0.27777777777777773
ADCO Technologies,2014,0.527238587124009,0.22078574942196588
ADCO Technologies,2015,0.431800455316728,0.0625
ADCO Technologies,2016,0.546701207833179,0.0
Addington Resources,1992,0.5,0.14201183431952646
ADDITIVE TECHNOLOGY,1984,0.0,0.75
ADDITIVE TECHNOLOGY,1987,0.375,0.0
ADDITIVE TECHNOLOGY,1992,0.625,0.0
ADE,1976,0,0.0
ADE,1979,0,0
ADE,1980,0.2222222222222222,0.33333333333333337
ADE,1982,0.0,0.5
ADE,1984,0.6666666666666667,0.6599999999999999
ADE,1986,0.44897959183673464,0.56
ADE,1987,0.724068944290551,0.46749999999999997
ADE,1988,0.6122448979591837,0.5289256198347108
ADE,1989,0.5018628095551174,0.5522222222222222
ADE,1990,0.4252745305039678,0.45084297520661154
ADE,1991,0.0,0.19753086419753085
ADE,1992,0.643598615916955,0.7569444444444444
ADE,1993,0.0,0.36999999999999994
ADE,1994,0.625,0.7645429362880887
ADE,1995,0.6775122723031364,0.6537396121883657
ADE,1996,0.21900826446280988,0.5451537151821243
ADE,1997,0.33073654153019233,0.5247035332505418
ADE,1998,0.27398768019501607,0.28089893100097185
ADE,1999,0.2867277777777778,0.12326869806094184
ADE,2000,0.12942734268899952,0.1814739229024943
ADE,2001,0.29086443400889767,0.12853383444629624
ADE,2002,0.25490519015619745,0.27147999999999994
ADE,2003,0.4305373373276899,0.2992893586005831
ADE,2004,0.23076923076923078,0.0
ADE,2005,0.2638888888888889,0.20572916666666666
ADE,2006,0.4792592592592593,0.0
ADE,2007,0.21134360477095307,0.20408163265306123
ADE,2011,0.0,0.0
ADE,2012,0.7265625,0.0
ADE,2015,0.0,0.0
ADE,2016,0.04345679012345682,0
Adept Technology,1986,0.0,0.0
Adept Technology,1987,0.0,0.2777777777777777
Adept Technology,1988,0.16999999999999993,0.0
Adept Technology,1989,0.0,0.22788065843621397
Adept Technology,1991,0,0
Adept Technology,1992,0.0,0
Adept Technology,1994,0.0,0.32098765432098764
Adept Technology,1995,0.0,0.16528925619834722
Adept Technology,1997,0.6869806094182827,0.7599999999999999
Adept Technology,2000,0.7118055555555556,0.375
Adept Technology,2001,0.72,0.5
Adept Technology,2003,0.7355967078189299,0.5
Adept Technology,2006,0.5977961432506886,0.21333333333333335
Adept Technology,2007,0.7296548248929202,0.2506492382271469
Adept Technology,2009,0.5,0
Adept Technology,2011,0.6111111111111112,0.7406866325785244
Adept Technology,2012,0.7995238334758479,0.6865548980933596
Adept Technology,2013,0.5288065843621399,0.5625
Adept Technology,2014,0.4727027854300581,0.7455621301775148
Adept Technology,2015,0.6798785629954462,0.0
Adesto Technologies Corp,2008,0.0,0.20755094194540558
Adesto Technologies Corp,2009,0,0.14201183431952646
Adesto Technologies Corp,2010,0.6875,0.4444444444444444
Adesto Technologies Corp,2011,0.5708347596459484,0.3062283737024221
Adesto Technologies Corp,2012,0.3435816488763426,0.2036786950719931
Adesto Technologies Corp,2013,0.18132231404958682,0.14814814814814817
Adesto Technologies Corp,2014,0.30455455384718244,0.10845379818594104
Adesto Technologies Corp,2015,0.22250471400468855,0.13499716553287983
Adesto Technologies Corp,2016,0.34535759834587154,0.04363636363636363
Adeza Biomedical Corp,1992,0.39127423822714685,0.3394097222222222
Adeza Biomedical Corp,1993,0.5347222222222222,0.3333333333333333
Adeza Biomedical Corp,1994,0.44897959183673464,0.6666666666666666
Adeza Biomedical Corp,1995,0.203125,0.27999999999999997
Adeza Biomedical Corp,1996,0.0,0.7160493827160495
Adeza Biomedical Corp,1997,0.0,0
Adeza Biomedical Corp,2000,0.5345889579506459,0.1875
Adeza Biomedical Corp,2001,0.5187255044273478,0.8
Adeza Biomedical Corp,2002,0.5350891632373116,0.5555555555555556
Adeza Biomedical Corp,2003,0.6947069943289226,0.7034339229968782
Adeza Biomedical Corp,2004,0.7150505651397976,0.4636488340192043
Adeza Biomedical Corp,2005,0.5280763192851103,0.6787297692837466
Adeza Biomedical Corp,2007,0.6267198216735255,0.30859375
ADMA Biologics,2015,0.565,0.0
Adobe Systems,1989,0.75,0.53125
Adobe Systems,1991,0.5,0.39669421487603307
Adobe Systems,1992,0.0,0.62
Adobe Systems,1993,0.4939810090702948,0.21963590792324555
Adobe Systems,1994,0.2361111111111111,0.1368683068216885
Adobe Systems,1995,0.0,0.09070294784580502
Adobe Systems,1996,0.4678657143956591,0.32515879042776413
Adobe Systems,1997,0.46504169834542464,0.46469077702650596
Adobe Systems,1998,0.33328930437937176,0.24889620471822615
Adobe Systems,1999,0.34744604959828473,0.2896444976823527
Adobe Systems,2000,0.22934659489803333,0.32001537206301306
Adobe Systems,2001,0.27083174960002243,0.2587613209604495
Adobe Systems,2002,0.25413662322385927,0.25997706373088547
Adobe Systems,2003,0.2944584703092397,0.3093790282903183
Adobe Systems,2004,0.2833508837552745,0.27298284677518464
Adobe Systems,2005,0.2762722563801078,0.22710638521684684
Adobe Systems,2006,0.33205245731682503,0.2519499394629895
Adobe Systems,2007,0.310358981780643,0.1896345710456153
Adobe Systems,2008,0.32364972623963145,0.2885484493738452
Adobe Systems,2009,0.3034394566003279,0.1973566338746137
Adobe Systems,2010,0.2881777614498822,0.23919828559671139
Adobe Systems,2011,0.3106307087767484,0.2236712412198378
Adobe Systems,2012,0.3198002041997581,0.2636882700344222
Adobe Systems,2013,0.2879255011245424,0.2164828635035353
Adobe Systems,2014,0.2898391996583934,0.16460072886264376
Adobe Systems,2015,0.28867148646888285,0.13495316655693596
Adobe Systems,2016,0.2339497177337287,0.10444686449365492
Adolor Corp,1997,0.15625,0.38608137152528954
Adolor Corp,1998,0.05923125393824826,0.24807312464353795
Adolor Corp,1999,0.2793348698335772,0.0833333333333333
Adolor Corp,2000,0.038194444444444475,0.3202352607709751
Adolor Corp,2001,0.3093351800554016,0.3602590937755772
Adolor Corp,2002,0.42406204960428157,0.18888888888888888
Adolor Corp,2003,0.18494897959183676,0.31999999999999995
Adolor Corp,2004,0.4444444444444444,0
Adolor Corp,2005,0.3897037197231834,0
Adolor Corp,2006,0.29273267825648774,0.2900223319803739
Adolor Corp,2007,0.2899007936507937,0.0
Adolor Corp,2008,0.21190082644628094,0.24
Adolor Corp,2009,0.18639074579725703,0.0
Adolor Corp,2010,0.2654830731558004,0.0
Adolor Corp,2011,0.24006597603419152,0.24489795918367352
Adolor Corp,2012,0.3213859133235315,0.27999999999999997
Adolor Corp,2013,0.25084362139917693,0.0
Adolor Corp,2014,0.43842120181405897,0
Adolor Corp,2015,0.42000000000000004,0.0
Adtec,1990,0.5486111111111112,0.0
Adtec,1993,0.15999999999999992,0.0
Adtec,1994,0.4444444444444444,0.0
Adtec,1995,0.4444444444444444,0.31999999999999984
Adtec,1999,0.375,0.17999999999999994
Adtec,2000,0.27999999999999997,0.12244897959183676
Adtec,2001,0.1875,0.0
Adtec,2002,0.5555555555555556,0.33333333333333337
Adtec,2003,0.3547736625514403,0.5138888888888888
Adtec,2004,0.15,0.0
Adtec,2005,0.30612244897959184,0.5
Adtec,2007,0.375,0.0
Adtec,2009,0.27333333333333326,0.4222222222222222
Adtec,2010,0.4266666666666666,0.4193121693121693
Adtec,2016,0.6875,0
ADTRAN,1988,0.07679999999999998,0.2777777777777777
ADTRAN,1991,0.0,0.0
ADTRAN,1992,0.24489795918367352,0.0
ADTRAN,1994,0.0,0.20793950850661636
ADTRAN,1995,0.08539682539682536,0.18672839506172836
ADTRAN,1996,0.15862244897959182,0.23714604591836733
ADTRAN,1997,0.12070105820105821,0.2512844547828314
ADTRAN,1998,0.1813690476190476,0.2545138888888889
ADTRAN,1999,0.13272486772486772,0.17407034410425987
ADTRAN,2000,0.02768166089965396,0.2357253086419753
ADTRAN,2001,0.2649665145296787,0.2182732941661513
ADTRAN,2002,0.18281425934029666,0.12956560401938552
ADTRAN,2003,0.2707812738543098,0.23851902113835027
ADTRAN,2004,0.19220868068684466,0.18643731348748646
ADTRAN,2005,0.20886403314854496,0.17901994745587946
ADTRAN,2006,0.23007922109316986,0.18538038548752836
ADTRAN,2007,0.18067193342418117,0.17591395297023002
ADTRAN,2008,0.25160501381380435,0.2122222222222222
ADTRAN,2009,0.12540574809805577,0.13854497354497355
ADTRAN,2010,0.2503204188163274,0.13366843033509698
ADTRAN,2011,0.3454467089858822,0.14382716049382716
ADTRAN,2012,0.29097167168423044,0.2765277777777778
ADTRAN,2013,0.22919317085506277,0.1816688331105863
ADTRAN,2014,0.20809873670720372,0.18669270753378273
ADTRAN,2015,0.16903145392325464,0.05857142857142857
ADTRAN,2016,0.2289210641639017,0.0
Aduro BioTech Inc,2010,0.6440490977862366,0.4192592592592592
Aduro BioTech Inc,2011,0.628962757771622,0.20703125
Aduro BioTech Inc,2012,0.0,0.49382716049382713
Aduro BioTech Inc,2013,0.63905325443787,0.0
Aduro BioTech Inc,2015,0.3595679012345679,0.4556349206349206
Aduro BioTech Inc,2016,0.32098765432098764,0.0
Advanced Accelerator,2012,0,0
Advanced Accelerator,2013,0.0,0.0
Advanced Accelerator,2014,0,0
Advanced Accelerator,2015,0.0,0
Advanced Accelerator,2016,0.0,0
Advanced Analogic Technologies,2000,0.6419753086419753,0.6875
Advanced Analogic Technologies,2001,0.0,0.0
Advanced Analogic Technologies,2002,0.2761111111111111,0.24886479591836735
Advanced Analogic Technologies,2003,0.5,0.5599999999999999
Advanced Analogic Technologies,2004,0.0,0.16921768707482995
Advanced Analogic Technologies,2005,0.0367059948979592,0.1485626304011044
Advanced Analogic Technologies,2006,0.2521091037326389,0.2284159378036929
Advanced Analogic Technologies,2007,0.09444469488206146,0.03878505160556443
Advanced Analogic Technologies,2008,0.12715576426649086,0.0
Advanced Analogic Technologies,2009,0.1044274106551379,0.1603827160493827
Advanced Analogic Technologies,2010,0.1274312725891169,0.1446700387803653
Advanced Analogic Technologies,2011,0.1749031591417719,0.16869493398743052
Advanced Analogic Technologies,2012,0.3327299773855946,0.1991865079365079
Advanced Analogic Technologies,2013,0.28260626006009093,0.28853985167051566
Advanced Analogic Technologies,2014,0.2487679813283613,0.26179308688387637
Advanced Analogic Technologies,2015,0.6420724815545328,0.13368055555555555
Advanced Analogic Technologies,2016,0.44594436314115266,0.25308641975308643
Advanced Deposition,1994,0.4921875,0.48611111111111105
Advanced Deposition,1995,0.2777777777777777,0.3046875
Advanced Deposition,1996,0.2152777777777778,0.0
Advanced Deposition,1998,0.8038305694784547,0.7833271775931054
Advanced Deposition,1999,0.0,0.0
Advanced Deposition,2000,0.5,0.4444444444444444
Advanced Deposition,2001,0.5619834710743802,0.0
Advanced Drainage Systems Inc,1976,0,0
Advanced Drainage Systems Inc,1978,0,0
Advanced Drainage Systems Inc,1980,0.0,0
Advanced Drainage Systems Inc,1981,0.0,0.0
Advanced Drainage Systems Inc,1990,0.6419753086419753,0.6399999999999999
Advanced Drainage Systems Inc,1992,0.583888888888889,0.08163265306122451
Advanced Drainage Systems Inc,1995,0.2777777777777777,0.0
Advanced Drainage Systems Inc,1996,0.12244897959183676,0.5
Advanced Drainage Systems Inc,1997,0.6938775510204082,0
Advanced Drainage Systems Inc,1998,0.38132653061224486,0.5
Advanced Drainage Systems Inc,1999,0.0,0.4444444444444444
Advanced Drainage Systems Inc,2000,0.2777777777777777,0.44897959183673464
Advanced Drainage Systems Inc,2003,0.31141868512110726,0.15999999999999992
Advanced Drainage Systems Inc,2004,0.6443135348451485,0.6845553036029227
Advanced Drainage Systems Inc,2005,0.55281207133059,0.0
Advanced Drainage Systems Inc,2006,0.6111111111111112,0
Advanced Drainage Systems Inc,2007,0.3343660295456137,0.3950872359963269
Advanced Drainage Systems Inc,2008,0.5690510898236845,0.31999999999999995
Advanced Drainage Systems Inc,2009,0.7796751353602667,0.4444444444444444
Advanced Drainage Systems Inc,2010,0.0,0.4444444444444444
Advanced Drainage Systems Inc,2011,0.7328949899698347,0.0
Advanced Drainage Systems Inc,2012,0.7547337937179774,0.0
Advanced Drainage Systems Inc,2013,0.5555420883034655,0.25
Advanced Drainage Systems Inc,2014,0.7206992017909756,0.24225245653817076
Advanced Drainage Systems Inc,2015,0.5,0
Advanced Energy Industries,1987,0.72,0.0
Advanced Energy Industries,1990,0.375,0.4800000000000001
Advanced Energy Industries,1991,0.5,0.0
Advanced Energy Industries,1993,0.5,0.44897959183673464
Advanced Energy Industries,1994,0.5454545454545455,0.5
Advanced Energy Industries,1995,0.6115702479338844,0.2551020408163266
Advanced Energy Industries,1996,0.6669816074577979,0.25
Advanced Energy Industries,1997,0.6488888888888888,0.0
Advanced Energy Industries,1998,0.593125,0.49680946758868844
Advanced Energy Industries,1999,0.5524195011337868,0.36799999999999994
Advanced Energy Industries,2000,0.558655685796869,0.6216015184159228
Advanced Energy Industries,2001,0.4665191431944679,0.5845532879818593
Advanced Energy Industries,2002,0.45230198868265054,0.44190381777254367
Advanced Energy Industries,2003,0.32626671075111235,0.3015781080494145
Advanced Energy Industries,2004,0.3535758856189596,0.35958002299364195
Advanced Energy Industries,2005,0.26712365084133505,0.31149432795523335
Advanced Energy Industries,2006,0.20114926409129608,0.5543310657596372
Advanced Energy Industries,2007,0.24100229986806812,0.45036480462685535
Advanced Energy Industries,2008,0.5676303854875284,0.3956423611111111
Advanced Energy Industries,2009,0.483501654643133,0.5804609552154195
Advanced Energy Industries,2010,0.5663651835803305,0.6288919201940035
Advanced Energy Industries,2011,0.414172786762626,0.5622680890538033
Advanced Energy Industries,2012,0.36868673673219443,0.3887865022096067
Advanced Energy Industries,2013,0.5248532643896463,0.382841049382716
Advanced Energy Industries,2014,0.3908347165368159,0.502453561692507
Advanced Energy Industries,2015,0.47154000754628594,0.39498430141287283
Advanced Energy Industries,2016,0.3860712038917421,0.30665410444256597
Advanced Fibre Communications,2002,0.19753086419753085,0.75
Advanced Fibre Communications,2003,0.515625,0.49382716049382713
Advanced Fibre Communications,2006,0.0,0.0
ADVANCED FUEL SYSTEMS,1983,0.2777777777777777,0.375
ADVANCED GENETIC SCI,1987,0.5,0.54
ADVANCED GENETIC SCI,1988,0.5,0.0
Advanced Health,1998,0.8110942906574394,0.25357730410909785
Advanced Health,2004,0.5,0
Advanced Health,2010,0.22603707529843892,0.14814814814814814
Advanced Health,2011,0.0,0.0
Advanced Health,2013,0.31999999999999984,0
Advanced Interventional Sys,1988,0.6782006920415224,0.558858501783591
Advanced Interventional Sys,1989,0.595487768714837,0.3546296296296296
Advanced Interventional Sys,1993,0.6144,0.20301783264746232
Advanced Interventional Sys,1995,0.5207151424002436,0.07291666666666667
Advanced Interventional Sys,1999,0.7472607742878014,0.17999999999999994
Advanced Lighting Technologies,1989,0.5,0.36
Advanced Lighting Technologies,1998,0.4444444444444444,0
Advanced Lighting Technologies,1999,0.1111111111111111,0.0
Advanced Lighting Technologies,2000,0.5,0.24
Advanced Lighting Technologies,2001,0.16528925619834722,0.0
Advanced Lighting Technologies,2002,0.375,0
Advanced Lighting Technologies,2003,0.3952684028366656,0.11224489795918366
Advanced Lighting Technologies,2004,0.2606491543578487,0.25
Advanced Lighting Technologies,2005,0.4161664384566483,0.2133333333333333
Advanced Lighting Technologies,2006,0.5817750062988158,0.0
Advanced Lighting Technologies,2007,0.3062130177514793,0.0
Advanced Lighting Technologies,2008,0.1527777777777779,0
Advanced Lighting Technologies,2009,0.13888888888888884,0
Advanced Lighting Technologies,2012,0.7313581945270672,0
Advanced Lighting Technologies,2014,0.3469387755102041,0
